business_id,name,website,current_email,current_logo,niche_slug,city,state_code
b_mingledorff-s-mont_ery_bama_95602,Mingledorff's - Montgomery,https://www.mingledorffs.com/,,https://www.mingledorffs.com/media/favicon/stores/1/Mingledorffs_Favicon.png,plumbing,Montgomery,AL
b_bygrave-constructi_ham_bama_42077,Bygrave Construction,http://www.bygraveconstruction.com/,,https://assets.squarespace.com/universal/default-favicon.ico,kitchen-remodeling,Birmingham,AL
b_electric-concepts-_ery_bama_34507,Electric Concepts,https://ecopoweron.com/?utm_source=GBPListing&utm_medium=organic,,https://ecopoweron.com/wp-content/uploads/2025/03/favicon2.png,electrical,Montgomery,AL
b_esc-supply-montgom_ery_bama_78795,ESC Supply,http://www.esc-supply.com/,,https://www.esc-supply.com/favicon.ico,electrical,Montgomery,AL
b_alabama-electrical_ery_bama_11225,Alabama Electrical Contractors Board,https://aecb.alabama.gov/,,https://aecb.alabama.gov/wp-content/uploads/2026/05/cropped-AECB-HEADER-2026-LARGE-scaled-1-32x32.png,electrical,Montgomery,AL
b_andrew-ellis-heati_ery_bama_68592,"Andrew Ellis Heating and Air, LLC",https://thecomfortgurus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,https://static.parastorage.com/client/pfavico.ico,hvac,Montgomery,AL
b_birmingham-roofing_ham_bama_73756,"Birmingham Roofing & Sheet Metal, Inc.",http://www.birminghamroofing.com/,,https://cdn.prod.website-files.com/684b2fd6cec4af67ab88c0f0/6862e6bb400d5690eae8f7ff_favicon-32x32.png,roofing,Birmingham,AL
b_south-power-electr_ham_bama_82142,"South Power Electric, LLC",http://www.southpowerelectric.com/,workforcespe@electric-llc.com,https://irp-cdn.multiscreensite.com/d5e7de32/dms3rep/multi/55826880_413751812715373_431636087169875968_n.jpg,electrical,Birmingham,AL
b_ironwood-homes-llc_ham_bama_66769,"Ironwood Homes, LLC",http://www.ironwoodbuild.com/,info@ironwoodbuild.com,,kitchen-remodeling,Birmingham,AL
b_keeton-general-con_ham_bama_51656,"Keeton General Contractors, Inc.",https://keetongc.com/?utm_source=gmb&utm_medium=organic,info@keetongc.com,https://assets.squarespace.com/universal/default-favicon.ico,kitchen-remodeling,Birmingham,AL
b_stone-creek-contra_ham_bama_79557,Stone Creek Contractors,https://www.stonecreekcontractors.com/,luis@stonecreekcontractors.com,https://cdn.prod.website-files.com/65c26c0a9338c4ba73b87581/66b6217c7b428e406026455c_favicon.png,roofing,Birmingham,AL
b_another-story-birm_ham_bama_54857,Another Story,https://www.anotherstory.com/,ben@anotherstory.com,,kitchen-remodeling,Birmingham,AL
b_complete-roofing-b_ham_bama_50726,Complete Roofing,http://completeroofing.com/,info@completeroofing.com,https://images.squarespace-cdn.com/content/v1/55c39d6de4b07a701215a854/1491316738158-AQG12A5Z6UE8CPP0DW7F/favicon.ico,roofing,Birmingham,AL
b_sears-heating-and-_ery_bama_93554,Sears Heating and Air Conditioning,https://www.searshomeservices.com/repair/hvac-repair-service?utm_campaign=GMBhomeimprovement&utm_medium=organic&utm_source=GMBlisting&SID=1035589&phone=2054195825,,https://www.searshomeservices.com/static/favicons/favicon-32x32.png,hvac,Montgomery,AL
b_montgomery-electri_ery_bama_74556,"Montgomery Electric, Inc.",http://montgomeryelectricinc.com/,,"https://img1.wsimg.com/isteam/ip/309e7560-dfc1-458f-b31a-43e1cf82c5cd/favicon/d5fd7806-db08-4e0f-8048-c51c246cf7df.JPG/:/rs=w:16,h:16,m",electrical,Montgomery,AL
b_weathertech-birmin_ham_bama_80629,Weathertech Birmingham,http://www.weathertech.net/,,,hvac,Birmingham,AL
b_shelby-general-con_ham_bama_87416,Shelby General Contractors,https://shelbygc.com/,,,kitchen-remodeling,Birmingham,AL
b_wiggins-incorporat_ery_bama_43109,Wiggins Incorporated,http://www.wigginsincorporated.com/,,,electrical,Montgomery,AL
b_jim-s-construction_ham_bama_53995,Jim's Construction,http://www.jimsconstructionbham.com/,info@jimsconstructionbham.com,"https://img1.wsimg.com/isteam/ip/468b64e3-d210-43b8-8d27-c2461185cd36/favicon/38253319-595c-4ff1-962d-56aad098110b.jpg/:/rs=w:16,h:16,m",kitchen-remodeling,Birmingham,AL
b_all-south-subcontr_ham_bama_13844,All-South Subcontractors Inc,http://www.allsouthsub.com/,,,roofing,Birmingham,AL
b_unique-ends-llc-mo_ery_bama_65088,Unique Ends LLC,http://uniqueend.com/,,,kitchen-remodeling,Montgomery,AL
b_long-mcgehee-elect_ery_bama_13472,Long McGehee Electric,https://www.longmcgeheeelectric.com/,,,electrical,Montgomery,AL
b_jgs-construction-m_ery_bama_74697,JGS Construction,https://www.jgsconstruction.com/,info@jgsconstruction.com,,kitchen-remodeling,Montgomery,AL
b_meraza-s-sewer-ser_ery_bama_63970,Meraza's Sewer Services LLC,https://seweranddraincleaningkenmore.com/,,,plumbing,Montgomery,AL
b_quality-architectu_ham_bama_44744,Quality Architectural Metal & Roofing,https://qualityarch.com/?utm_source=gbp&utm_medium=organic,,,roofing,Birmingham,AL
b_gray-birmingham_ham_bama_94336,Gray,https://www.gray.com/locations/birmingham-al/,admin@onenorth.com,,kitchen-remodeling,Birmingham,AL
b_reeve-electric-bir_ham_bama_48416,Reeve Electric,http://www.reeve-electric.com/,info@reeve-electric.com,,electrical,Birmingham,AL
b_core-main-montgome_ery_bama_94935,Core & Main,https://coreandmain.com/branches/al-montgomery-36104-568,,,plumbing,Montgomery,AL
b_baker-distributing_ery_bama_25498,Baker Distributing Company,http://www.bakerdist.com/,,,hvac,Montgomery,AL
b_all-phase-electric_ery_bama_43363,All Phase Electric,https://www.goallphase.com/?utm_source=GMB&utm_medium=organic,,,electrical,Montgomery,AL
b_innovative-air-sol_ery_bama_42462,INNOVATIVE AIR SOLUTIONS LLC,http://iasheatingandair.com/,,,hvac,Montgomery,AL
b_the-temperature-pr_ery_bama_08535,The Temperature Professionals,https://the-temperature-professionals.ueniweb.com/?utm_campaign=gmb,,,hvac,Montgomery,AL
b_always-plumbing-24_ham_bama_20016,Always Plumbing 24/7,https://alwaysplumbing247.com/,alwaysplumbing247.birmingham@gmail.com,,plumbing,Birmingham,AL
b_arcstone-construct_ham_bama_48137,ArcStone Construction,http://arcstoneconstruction.com/,,,kitchen-remodeling,Birmingham,AL
b_vp-roofing-renovat_ham_bama_74610,VP Roofing & Renovations,https://www.vproofingrenovationllc.com/,,,roofing,Birmingham,AL
b_kitchen-potential-_ham_bama_58158,Kitchen Potential Inc.,http://www.kitchenpotential.com/,info@kitchenpotential.com,,kitchen-remodeling,Birmingham,AL
b_nola-remodeling-bi_ham_bama_00913,NOLA Remodeling,http://nola-remodeling.com/,,,kitchen-remodeling,Birmingham,AL
b_e-c-s-birmingham_ham_bama_76154,E C & S,http://www.ecands.com/,,,electrical,Birmingham,AL
b_ar-1st-constructio_ery_bama_89214,AR 1st Construction LLC,https://www.ar1stconstructionllc.com/,,,kitchen-remodeling,Montgomery,AL
b_gonzalez-roofing-b_ham_bama_36239,Gonzalez Roofing,https://gonzalezroofing011.wixsite.com/gonzalezroofing,gonzalezroofing011@gmail.com,,roofing,Birmingham,AL
b_toles-construction_ery_bama_51351,Toles Construction,https://www.tolesbuilders.com/,customhomes@tolesbuilders.com,,kitchen-remodeling,Montgomery,AL
b_ibew-montgomery_ery_bama_15274,IBEW,http://www.ibew.org/,,,electrical,Montgomery,AL
b_a-towne-builders-r_ham_bama_33585,"A-Towne Builders - Residential & Commercial Construction, Basement and Office Remodeling Contractors",https://a-townebuilders.com/,,,kitchen-remodeling,Birmingham,AL
b_montgomery-roofing_ery_bama_47796,Montgomery Roofing Company,https://acaciaroof.com/,,,roofing,Montgomery,AL
b_boyds-property-sol_ery_bama_31664,Boyds Property Solutions,http://www.theprosbps.com/,,,kitchen-remodeling,Montgomery,AL
b_r-r-plumbing-llc-m_ery_bama_44795,R & R Plumbing LLC,http://www.rrplumbingllc.com/,,,plumbing,Montgomery,AL
b_pike-road-industri_ery_bama_61248,Pike Road Industrial Plumbing,https://pikeroadindustrialplumbing.com/,,,plumbing,Montgomery,AL
b_climate-service-in_ery_bama_73050,"Climate Service, Inc.",http://www.bradleyph.com/,,,hvac,Montgomery,AL
b_lawson-home-builde_ery_bama_89700,Lawson Home Builders,http://lawsonhomebuilders.com/,contact@sansoxygen.com,,kitchen-remodeling,Montgomery,AL
b_plumbers-steamfitt_ery_bama_80227,Plumbers & Steamfitters Local Union 52,http://www.ualocal52.org/,,,plumbing,Montgomery,AL
b_barefoot-builders-_ham_bama_90163,"Barefoot Builders LLC Birmingham, Al.",http://barefootbuildersbirmingham.com/,,,bathroom-remodeling,Birmingham,AL
b_mcinnis-constructi_ery_bama_30018,McInnis Construction,https://mcinnisconstructs.com/,info@mcinnisconstructs.com,,kitchen-remodeling,Montgomery,AL
b_acacia-roofing-con_ery_bama_70678,Acacia Roofing & Construction,https://acaciaroof.com/,,,roofing,Montgomery,AL
b_arlington-construc_ham_bama_52131,"Arlington Construction Services, LLC",https://www.arlingtonconstruction.net/,info@arlingtonconstruction.net,,kitchen-remodeling,Birmingham,AL
b_day-star-construct_ham_bama_12582,"Day Star Construction, Inc.",http://www.daystarconstruction.com/,lori@daystarconstruction.com,,kitchen-remodeling,Birmingham,AL
b_industrial-electri_ery_bama_04750,Industrial Electrical Services Inc,https://ies-inc.net/,,,electrical,Montgomery,AL
b_kendall-electric-m_ery_bama_98196,Kendall Electric,http://www.kendallelectric.com/,,,electrical,Montgomery,AL
b_r-e-michel-company_ery_bama_33125,R.E. Michel Company,https://www.remichel.com/branches/montgomery-al-36117-hvac,,,plumbing,Montgomery,AL
b_total-electrical-s_ham_bama_87010,Total Electrical Services,https://thetotalelectricalservices.com/,,,electrical,Birmingham,AL
b_birmingham-electri_ham_bama_49645,Birmingham Electrical Contractors,http://www.birminghamec.com/,,,electrical,Birmingham,AL
b_birmingham-roofing_ham_bama_00044,Birmingham Roofing & Home Repairs LLC,http://site-mer3o36to.godaddysites.com/,,,roofing,Birmingham,AL
b_coston-plumbing-he_ery_bama_22813,Coston Plumbing Heating & AC,https://www.costonplumbing.com/,,,plumbing,Montgomery,AL
b_g-constrution-remo_ery_bama_66630,G Constrution & Remodeling LLC,https://www.facebook.com/remodeling1904/,,,kitchen-remodeling,Montgomery,AL
b_tommys-painting-ca_ery_bama_02844,Tommys Painting & Carpentry,https://www.tommyspaintingandremodeling.com/about,,,kitchen-remodeling,Montgomery,AL
b_al-cly-plumbing-in_ham_bama_81334,Al-Cly Plumbing Inc,https://al-cly.com/,info@al-cly.com,,plumbing,Birmingham,AL
b_bath-planet-montgo_ery_bama_71019,Bath Planet Montgomery,http://www.bathplanet.com/locator/4378.3374.bath-planet-of-montgomery/,,,bathroom-remodeling,Montgomery,AL
b_air-engineers-llc-_ery_bama_93588,Air Engineers Llc,http://www.aireng.com/,,,hvac,Montgomery,AL
b_summit-electrical-_ham_bama_01412,Summit Electrical Construction,http://summiteci.com/,,,electrical,Birmingham,AL
b_lewis-electric-hea_ham_bama_35006,"Lewis Electric Heating & Cooling Co.,LLC",http://www.lewiselectricbham.com/,,,electrical,Birmingham,AL
b_eastmont-electric-_ery_bama_44792,"Eastmont Electric Company, Inc.",http://www.eastmontelectric.com/,,,electrical,Montgomery,AL
b_city-electric-supp_ery_bama_35280,City Electric Supply Montgomery TX,https://www.cityelectricsupply.com/branches/tx/montgomery/montgomery-tx,,,electrical,Montgomery,AL
b_blevins-hvac-prope_ery_bama_43929,Blevins HVAC & Property Maintenance,http://www.blevinshvac.com/,,,hvac,Montgomery,AL
b_csc-roofing-birmin_ham_bama_48134,CSC Roofing,http://www.cscroofingllc.com/,,,roofing,Birmingham,AL
b_sunbelt-rentals-cl_ham_bama_16588,Sunbelt Rentals Climate Control,https://www.sunbeltrentals.com/location/al/birmingham/hvac-dehumidification-rentals/254/?utm_source=gmb&utm_medium=organic&utm_campaign=pc254&y_source=1_MTc2MDU3NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,hvac,Birmingham,AL
b_dr-roof-of-alabama_ham_bama_09434,Dr. Roof of Alabama,https://www.drroofal.com/,herbert@drroofal.com,,roofing,Birmingham,AL
b_streamline-home-se_ham_bama_48828,Streamline Home Services,http://streamline-hs.com/,,,kitchen-remodeling,Birmingham,AL
b_tbc-roofing-birmin_ham_bama_08033,TBC Roofing,https://taylorburton.com/tbc-roofing/,,,roofing,Birmingham,AL
b_550-construction-l_ham_bama_43918,"550 Construction, LLC",http://550construction.com/,info@550construction.com,,kitchen-remodeling,Birmingham,AL
b_all-american-enter_ham_bama_90413,"All American Enterprise, LLC",https://allamericanenterprisesalabama.com/,,,roofing,Birmingham,AL
b_garner-associates-_ery_bama_68436,"Garner & Associates Engineering, PC",http://www.garner-engineering.com/,,,electrical,Montgomery,AL
b_dream-home-designs_ery_bama_70170,Dream Home Designs,http://andybozeman.com/,andy@andybozeman.com,,kitchen-remodeling,Montgomery,AL
b_irwin-brothers-rem_ham_bama_21077,Irwin Brothers Remodeling Company,https://irwinbrothersremodeling.com/contact-us,irwinbrothers@gmail.com,,kitchen-remodeling,Birmingham,AL
b_super-roofers-mont_ery_bama_94772,Super Roofers,https://hiresuperroofers.com/montgomery/?utm_source=google&utm_medium=organic&utm_campaign=gmb,roofs@hiresuperroofers.com,,roofing,Montgomery,AL
b_electric-cities-of_ery_bama_81981,Electric Cities of Alabama,https://www.electriccities.org/,,,electrical,Montgomery,AL
b_super-roofers-birm_ham_bama_94772,Super Roofers,https://hiresuperroofers.com/birmingham/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,roofing,Birmingham,AL
b_blydan-built-birmi_ham_bama_21152,Blydan Built,https://blydanbuilt.com/,info@blydanbuilt.com,,kitchen-remodeling,Birmingham,AL
b_birmingham-premier_ham_bama_24424,Birmingham Premier Roofing,http://www.birminghampremierroofing.com/,,,roofing,Birmingham,AL
b_pilkerton-building_ery_bama_49306,"Pilkerton Building Company, LLC",http://www.pilkertonbuilds.com/Contact-Us.html,,,kitchen-remodeling,Montgomery,AL
b_andrew-s-multi-ser_ery_bama_36851,Andrew's Multi-Services LLC,https://andrewsmultiservices.com/,,,kitchen-remodeling,Montgomery,AL
b_mde-mechanical-llc_ery_bama_46514,"MDE Mechanical, LLC",http://mdemechanical.com/,,,hvac,Montgomery,AL
b_montgomery-roofers_ery_bama_24338,Montgomery Roofers,http://montgomeryroofers.us/,,,roofing,Montgomery,AL
b_modern-tech-profes_ery_bama_14448,Modern Tech Professionals Heating & Cooling LLC,https://www.hvacmoderntechpro.net/,,,hvac,Montgomery,AL
b_alabama-roof-pro-l_ham_bama_50718,"Alabama Roof Pro, LLC",https://www.alroofpros.com/,mike@alroofpros.com,,roofing,Birmingham,AL
b_haven-homes-constr_ham_bama_54208,Haven Homes & Construction LLC,https://havenhomeconstruction.com/,,,kitchen-remodeling,Birmingham,AL
b_jackson-electric-b_ham_bama_83076,Jackson Electric,https://jacksonelectricalabama.com/,,,electrical,Birmingham,AL
b_complete-homeworks_ham_bama_21150,"Complete Homeworks, Inc.",https://www.alabamaroofdaddy.com/,,,roofing,Birmingham,AL
b_sonrise-constructi_ham_bama_25036,Sonrise Construction,https://birminghamremodel.com/,flags@2x.png,,kitchen-remodeling,Birmingham,AL
b_strada-services-mo_ery_bama_39822,Strada Services,https://stradaservices.com/service-area/montgomery-al/?utm_source=google&utm_medium=organic&utm_campaign=montgomery-al_gmb&utm_content=montgomery-al,,,electrical,Montgomery,AL
b_c-w-electric-compa_ham_bama_70212,C & W Electric Company LLC,http://candwelectricco.com/,,,electrical,Birmingham,AL
b_central-alabama-he_ham_bama_65209,Central Alabama Heating and Air,https://centralalabamaheatingandair.com/,rick@centralpiping.com,,hvac,Birmingham,AL
b_merritt-electric-i_ham_bama_71433,Merritt Electric Inc,https://www.alabama-electrician.com/electrician-in-fairfield/,logo-electricalnetwork@2x.jpg,,electrical,Birmingham,AL
b_f-r-c-flat-roof-co_ham_bama_07123,F.R.C Flat Roof Company,https://www.americanroofingal.com/,info@americanroofingco.com,,roofing,Birmingham,AL
b_hot-n-cold-hvac-mo_ery_bama_86055,Hot N Cold HVAC Montgomery,https://hot-n-cold-hvac-montgomery.ueniweb.com/?utm_campaign=gmb,,,hvac,Montgomery,AL
b_lee-electrical-ser_ham_bama_94060,Lee Electrical Services Inc,http://leeelectrical.net/,clee@leeelectrical.net,,electrical,Birmingham,AL
b_bluestone-building_ham_bama_49507,Bluestone Building LLC,http://www.bluestonebuilding.com/,office@bluestonebuilding.com,,kitchen-remodeling,Birmingham,AL
b_rd-heating-cooling_ery_bama_06486,RD Heating & Cooling LLC,https://rdheatingandcoolingllc.com/,,,hvac,Montgomery,AL
b_blackstone-constru_ham_bama_84439,Blackstone Construction,http://blackstone.build/,,,kitchen-remodeling,Birmingham,AL
b_timelesspainting-m_ery_bama_34823,Timelesspainting,https://www.timelesspainting.net/,support@webador.com,,kitchen-remodeling,Montgomery,AL
b_city-electric-mont_ery_bama_16700,City Electric,https://www.cityelectricsupply.com/,,,electrical,Montgomery,AL
